Beneficiario;Zona concurrencia;X;Y;Municipio;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,474226647;39,65612739;Serra;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,385081691;39,47720148;Venta del Moro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,357327891;38,93813037;Llutxent;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,541462484;39,01660322;Llosa de Ranes, la;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,371400368;39,53691221;Vinalesa;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,873689209;38,80208866;Font de la Figuera, la;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,512690116;39,07565396;Castelló;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,290659293;39,49555599;Venta del Moro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,529967466;39,21137893;Benimodo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,166013054;38,93283718;Rafelcofer;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,735152348;39,1149221;Quesa;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,507744663;38,8666156;Bufali;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,355246329;39,15808089;Corbera;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,474885325;38,83771796;Carrícola;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,474586074;38,86766875;Bèlgida;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,187704097;38,92918194;Beniarjó;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,493291041;39,55420085;San Antonio de Benagéber;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,271716608;39,73101591;Benifairó de les Valls;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,22120061;38,92086741;Ador;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,411274152;39,3807202;Beniparrell;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,529803935;39,70236713;Olocau;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,945193435;39,46269938;Siete Aguas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,317452492;39,54713159;Caudete de las Fuentes;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,769364409;39,44695343;Buñol;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,400028407;39,5417838;Villargordo del Cabriel;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,401347855;38,95204795;Quatretonda;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,420447246;39,02663773;Barxeta;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,670378815;39,03787351;Chella;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,493429237;38,84173951;Atzeneta d'Albaida;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,927004107;39,40938239;Buñol;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,418396066;39,46360393;Venta del Moro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,885860607;38,92344344;Enguera;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,304924352;39,45787846;Venta del Moro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,362295642;39,57301078;Museros;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,625128213;39,09851436;Sumacàrcer;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,337733543;39,18888039;Riola;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,084180557;39,23297106;Cofrentes;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,281070028;40,10972749;Castielfabib;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,336610248;39,66397854;Gilet;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,571578021;39,61853894;Benissanó;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,078730876;39,137492;Jarafuel;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,077697409;39,18396692;Jalance;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,051366838;39,1002133;Teresa de Cofrentes;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,399440303;39,30763652;Sollana;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,448053596;39,53134392;Villargordo del Cabriel;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,762792522;39,44279997;Buñol;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,493471503;38,83265859;Atzeneta d'Albaida;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,200404896;38,95551496;Real de Gandia, el;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,365227032;39,50756608;Tavernes Blanques;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,261583919;40,09811236;Torrebaja;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,219064471;39,01059289;Xeresa;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,616426752;38,96741707;Alcúdia de Crespins, l';;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,647328514;38,94560102;Montesa;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,065563687;39,00081491;Ayora;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,061246945;39,23068136;Cofrentes;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,547508313;39,06319292;Beneixida;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-1,359097204;39,54345648;Venta del Moro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valencia/València;-0,828026438;39,6010151;Gestalgar;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,861638855;41,64245288;Ciguñuela;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,176497103;41,98229411;Aguilar de Campos;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,174413878;41,2505281;Castrejón de Trabancos;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,370624491;41,69231557;Castrillo-Tejeriego;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,458228156;41,66311295;Villavaquerín;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,951814041;41,78916101;Mudarra, La;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,521965503;41,47121647;Camporredondo;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,91945005;41,59808892;Villán de Tordesillas;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,27611473;41,48381382;Bahabón;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,831442474;41,4102992;Ventosa de la Cuesta;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,121799923;41,69931952;Piñel de Arriba;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,033967284;41,8289828;Valverde de Campos;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,669030559;41,23159881;Bocigas;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,116271974;42,19191099;Vega de Ruiponce;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,269025117;41,75440284;Villaco;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,043671367;42,19360349;Villacarralón;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,615028091;41,26520001;Llano de Olmedo;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,303073349;41,67388972;Castromembibre;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,280372244;41,69299032;Villavellid;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,191378435;42,17550039;Villalba de la Loma;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,072661541;41,67409643;Barruelo del Valle;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,157576589;42,16660171;Cabezón de Valderaduey;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,67131393;41,60737209;Cistérniga;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,005737911;41,50108702;Tordesillas;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,054277943;41,53347208;Tordesillas;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,895318889;41,54437208;Tordesillas;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,941964001;41,51075012;Tordesillas;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,989910968;41,47147192;Tordesillas;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,048222081;41,47980616;Tordesillas;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,988779109;41,50551034;Tordesillas;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,581152868;41,58630601;Tudela de Duero;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,560572502;41,57062511;Tudela de Duero;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,667435867;41,55292195;Tudela de Duero;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,532599983;41,36258297;Íscar;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,539205968;41,3647921;Íscar;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,775152859;41,66429201;Zaratán;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,799072732;41,66610067;Zaratán;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,633109564;41,51474606;Aldeamayor de San Martín;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,690972059;41,50831393;Aldeamayor de San Martín;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,700311028;41,76175299;Cigales;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,837977878;41,58364399;Simancas;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,810808877;41,60085183;Simancas;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,115999971;41,59167201;Peñafiel;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,118358555;41,60264274;Peñafiel;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,005771961;41,83608602;Medina de Rioseco;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,055540914;41,88235523;Medina de Rioseco;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,94551705;41,90478659;Medina de Rioseco;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,899247093;41,76226692;Medina de Rioseco;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,678749855;41,69145802;Santovenia de Pisuerga;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,717347071;41,51526404;Boecillo;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,700972031;41,5414861;Boecillo;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,71415296;41,52085613;Boecillo;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,710428003;41,54058792;Boecillo;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,633649984;41,65070303;Renedo de Esgueva;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,641643986;41,73530008;Cabezón de Pisuerga;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,662055905;41,31397206;Olmedo;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,576474881;41,34852195;Pedrajas de San Esteban;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,670202928;41,42700015;Mojados;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,669952501;41,44835527;Mojados;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,823470937;41,6958804;Villanubla;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,603363881;41,47597789;Portillo;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,595408529;41,47890609;Portillo;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,755268918;41,52106096;Viana de Cega;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,078955919;41,33615792;Nava del Rey;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,763782874;41,70314397;Fuensaldaña;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,712638973;41,70303092;Fuensaldaña;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,774757937;41,48249392;Valdestillas;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,072933439;42,12051399;Villalón de Campos;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,040832985;42,09646695;Villalón de Campos;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,263741938;42,16630608;Mayorga;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,228481036;41,30278901;Alaejos;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,963082887;41,40655297;Rueda;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,860444059;41,51094407;Villanueva de Duero;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,640999945;41,47017516;Pedraja de Portillo, La;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,501957874;41,59685013;Traspinedo;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,853394075;41,46030016;Serrada;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,193719018;41,48912203;Campaspero;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,901485975;41,41717801;Seca, La;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,117992023;41,8304669;Villabrágima;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,78473892;41,40973914;Matapozuelos;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,370068971;41,62296705;Quintanilla de Onésimo;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,113125025;41,21724706;Carpio;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,144875074;41,19290794;Fresno el Viejo;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,461993581;41,50942561;Montemayor de Pililla;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,255910865;41,38607495;Castronuño;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,452491853;41,44216113;San Miguel del Arroyo;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,76386897;41,74495003;Mucientes;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,679780845;41,36818897;Alcazarén;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,526552998;41,79645304;Valoria la Buena;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,801195032;41,17791391;Ataquines;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,031194093;41,31050297;Villaverde de Medina;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,333347106;41,74101091;San Pedro de Latarce;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,149194119;41,64841688;Pesquera de Duero;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,595249864;41,64859174;Castronuevo de Esgueva;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,582467516;41,80961657;Cubillas de Santa Marta;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,042361843;41,77139746;Castromonte;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,629049904;41,7645191;Trigueros del Valle;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,318517947;41,51341446;Cogeces del Monte;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,204655545;41,89467493;Villafrechós;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,559841916;41,41102189;Megeces;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,850049853;41,859064;Villalba de los Alcores;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,286182935;42,00366108;Bolaños de Campos;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,306525089;41,43277802;Villafranca de Duero;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,228930908;42,06033612;Villavicencio de los Caballeros;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,094716747;41,759489;Encinas de Esgueva;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,149315425;42,03198452;Ceinos de Campos;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,056458322;41,56539265;Bercero;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,10403606;42,26686895;Melgar de Arriba;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,068777061;41,98525147;Moral de la Reina;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,955007125;42,12424204;Herrín de Campos;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,093107851;41,61030002;Gallegos de Hornija;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,006355182;41,5602931;Velilla;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,104710979;41,94304194;Berrueces;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,160637743;41,60530446;Mota del Marqués;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,268914091;41,65507197;Tiedra;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,195297192;41,56620567;Langayo;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,920722469;41,23259387;Rubí de Bracamonte;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,305377406;41,76521389;Villanueva de los Caballeros;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,442203068;41,57186698;Santibáñez de Valcorba;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,936663093;41,17889078;Fuente el Sol;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,474533029;41,69987124;Villanueva de los Infantes;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,049322249;41,60914417;Bocos de Duero;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,139355237;42,15570282;Villagómez la Nueva;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,689361029;41,61427813;Cistérniga;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,11820927;41,59663291;Peñafiel;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,172658333;41,862575;Morales de Campos;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,702280556;41,55307778;Boecillo;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,089544444;41,48638333;Torrecilla de la Abadesa;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,686869444;41,40766944;Mojados;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,744341667;41,7012;Fuensaldaña;;
VODAFONE ESPAÑA S.A.;Valladolid;-5,012172;41,490144;Tordesillas;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,560442;41,600897;Tudela de Duero;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,793667;41,658833;Zaratán;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-4,843093237;41,37067034;Pozaldez;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-5,322218831;42,07900873;Unión de Campos, La;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-4,37668913;41,45283827;Viloria;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-4,935075349;41,17773874;Fuente el Sol;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-4,044616611;41,5694285;Olmos de Peñafiel;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-4,094420263;41,64142725;Curiel de Duero;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-4,565113563;41,74849368;San Martín de Valvení;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-5,192342729;41,7837883;Villagarcía de Campos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-4,960730722;41,24563332;Velascálvaro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-5,048991488;42,05544073;Cuenca de Campos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-4,073390168;41,6852195;San Llorente;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-5,208957937;41,95093896;Villamuriel de Campos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-4,049795656;41,67510644;Corrales de Duero;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-5,018088396;41,97782499;Tamariz de Campos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-5,310216593;42,13632052;Castrobol;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-4,980197268;42,04735455;Gatón de Campos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-5,279915383;41,95416222;Barcial de la Loma;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-5,236769674;42,01273051;Villalán de Campos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-5,120395124;41,65031362;Adalia;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-5,092642086;41,7351138;Castromonte;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-4,995643451;42,00888326;Villabaruz de Campos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-4,69135748;41,28128821;Olmedo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-4,72582289;41,31589577;Olmedo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-4,756351956;41,34898556;Olmedo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Valladolid;-4,97529671;41,71307244;Peñaflor de Hornija;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,610806;41,520708;Aldeamayor de San Martín;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,689869;41,725728;Cigales;;
VODAFONE ESPAÑA S.A.;Valladolid;-4,646494;41,635289;Renedo de Esgueva;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,637292897;43,29052692;Mendata;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,762461592;43,36933011;Arrieta;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-3,074062915;43,31313929;Abanto y Ciérvana-Abanto Zierbena;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,884255509;43,28774771;Derio;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,529788062;43,37072623;Ispaster;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,696517628;43,40071681;Mundaka;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,91316105;43,29624667;Loiu;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-3,014169231;42,99522826;Urduña/Orduña;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,668520058;43,31718525;Ajangiz;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,646780996;43,04562567;Otxandio;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,79143546;43,26324955;Larrabetzu;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-3,073133889;43,35078798;Zierbena;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-3,131969129;43,21503527;Zalla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-3,253661835;43,27831327;Trucios-Turtzioz;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,99136012;43,36844189;Berango;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-3,124263891;43,24021212;Galdames;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,433475545;43,32154824;Ondarroa;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-3,404482005;43,20847123;Karrantza Harana/Valle de Carranza;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,705353394;43,38417171;Busturia;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,917732135;43,3164834;Loiu;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-3,050234799;43,30866795;Ortuella;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-3,193761439;43,21500133;Balmaseda;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,418345751;43,31735722;Berriatua;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-3,237479729;43,25609749;Artzentales;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,467634976;43,2950948;Markina-Xemein;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,592409907;43,22783838;Munitibar-Arbatzegi Gerrikaitz;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,659273789;43,33651789;Kortezubi;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,948411418;43,3784706;Urduliz;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,770900684;43,11713463;Areatza;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,553600082;43,17147682;Berriz;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,615993803;43,1686236;Abadiño;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,774201585;43,20218284;Lemoa;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,914171201;43,40186166;Lemoiz;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,77516147;43,16200532;Igorre;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,519457719;43,25323658;Markina-Xemein;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-3,038009608;42,98209338;Junta de Villalba de Losa;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,488989632;43,26529684;Etxebarria;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,797559513;43,21106923;Bedia;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,819814146;43,42510042;Bakio;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,907127678;43,1372451;Orozko;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,91773216;43,33474467;Loiu;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-3,101947921;43,17489563;Gordexola;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,998090677;43,2473753;Alonsotegi;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,908684866;43,37930121;Gatika;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,638330713;43,38366424;Ibarrangelu;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-3,104773831;43,33787787;Muskiz;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-2,54521058;43,33026826;Gizaburuaga;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Bizkaia;-3,148538761;43,2700157;Sopuerta;;
